HOBO Weather Station - SN 8388608
Time zone: UTC-300 minutes
Date_Time	Pressure_10096011_mbar	Water Temperature_SDI_0_2_F	Sp Cond_SDI_0_3_mS/cm	Salinity_SDI_0_4_ppt	Depth_SDI_0_5_m	pH_SDI_0_6_H+	pH mV_SDI_0_7_V	Turbidity_SDI_0_8_NTU	Chl_SDI_0_9_ug/L	Percent Oxygen_SDI_0_10_%	Concentration Oxygen_SDI_0_11_mg/L	Battery_SDI_0_12_volts	Corrected Depth_SDI_0_12_m	
06/05/19 16:00:00	1005.250	69.440	8.336	4.650	1.533	7.370	-63.600	12.400	3.600	81.800	7.120	11.400	1.612
06/05/19 16:15:00	1005.150	69.760	8.356	4.660	1.490	7.420	-65.900	13.600	3.100	82.000	7.110	11.300	1.570
06/05/19 16:30:00	1005.250	70.670	8.452	4.710	1.447	7.460	-68.000	17.600	3.900	85.900	7.380	11.400	1.526
06/05/19 16:45:00	1005.050	70.260	8.392	4.680	1.421	7.480	-68.800	17.200	4.900	86.200	7.440	11.300	1.502
06/05/19 17:00:00	1004.850	70.460	8.411	4.690	1.403	7.490	-69.500	18.800	4.800	87.500	7.540	11.300	1.486
06/05/19 17:15:00	1004.650	69.700	8.230	4.580	1.400	7.430	-66.600	12.800	3.300	84.000	7.300	11.300	1.485
06/05/19 17:30:00	1004.450	70.160	8.328	4.640	1.409	7.430	-66.400	12.000	4.000	84.600	7.310	11.400	1.496
06/05/19 17:45:00	1004.350	70.640	8.436	4.710	1.432	7.440	-67.100	17.000	4.900	86.400	7.430	11.400	1.520
06/05/19 18:00:00	1004.050	70.800	8.469	4.720	1.470	7.420	-66.000	19.800	4.900	84.700	7.260	11.300	1.561
06/05/19 18:15:00	1004.150	70.970	8.498	4.740	1.534	7.410	-65.700	20.400	5.200	84.400	7.230	11.400	1.624
06/05/19 18:30:00	1004.050	71.400	8.513	4.750	1.603	7.400	-65.200	25.900	5.400	84.300	7.190	11.400	1.694
06/05/19 18:45:00	1003.750	71.040	8.277	4.610	1.683	7.390	-64.800	41.900	6.500	83.800	7.180	11.400	1.777
06/05/19 19:00:00	1003.650	69.900	7.975	4.430	1.758	7.330	-62.200	34.100	5.300	82.700	7.180	11.400	1.853
06/05/19 19:15:00	1004.050	69.940	7.942	4.410	1.839	7.320	-61.300	42.900	5.400	79.100	6.870	11.300	1.930
06/05/19 19:30:00	1003.650	69.990	7.992	4.440	1.920	7.320	-61.400	55.100	5.300	81.400	7.050	11.300	2.015
06/05/19 19:45:00	1003.950	70.250	8.048	4.470	2.004	7.330	-61.900	45.800	5.600	82.400	7.120	11.400	2.096
06/05/19 20:00:00	1004.050	70.550	8.110	4.510	2.099	7.340	-62.300	63.000	5.500	82.800	7.140	11.300	2.190
06/05/19 20:15:00	1004.450	70.320	8.313	4.630	2.196	7.340	-62.300	64.300	5.200	82.400	7.110	11.300	2.283
06/05/19 20:30:00	1004.450	70.400	8.333	4.640	2.283	7.330	-62.100	71.200	5.900	80.600	6.950	11.400	2.370
06/05/19 20:45:00	1004.450	70.010	8.407	4.690	2.369	7.330	-62.100	55.700	5.500	81.000	7.010	11.300	2.456
06/05/19 21:00:00	1004.450	70.060	8.390	4.680	2.449	7.340	-62.300	56.800	5.400	80.600	6.970	11.300	2.536
06/05/19 21:15:00	1004.450	69.670	8.359	4.660	2.527	7.350	-63.000	42.200	4.600	80.500	7.000	11.400	2.614
06/05/19 21:30:00	1004.050	69.450	8.347	4.650	2.594	7.360	-63.400	34.700	4.600	79.300	6.910	11.400	2.685
06/05/19 21:45:00	1004.250	69.410	8.359	4.660	2.655	7.360	-63.200	35.700	3.200	80.600	7.030	11.300	2.744
06/05/19 22:00:00	1003.650	69.480	8.381	4.670	2.708	7.360	-63.200	30.800	3.000	80.800	7.040	11.300	2.803
06/05/19 22:15:00	1004.250	69.540	8.392	4.680	2.760	7.340	-62.400	26.500	3.300	77.900	6.780	11.400	2.849
06/05/19 22:30:00	1004.050	69.690	8.420	4.700	2.798	7.320	-61.400	23.700	3.300	78.100	6.790	11.400	2.889
06/05/19 22:45:00	1003.950	69.840	8.447	4.710	2.826	7.300	-60.600	21.600	3.400	77.100	6.690	11.400	2.918
06/05/19 23:00:00	1003.650	69.860	8.455	4.720	2.837	7.310	-61.100	23.100	4.200	74.500	6.460	11.400	2.932
06/05/19 23:15:00	1004.050	69.750	8.474	4.730	2.857	7.280	-59.800	19.000	3.600	74.500	6.460	11.300	2.948
06/05/19 23:30:00	1004.050	69.730	8.480	4.730	2.871	7.290	-60.000	19.500	3.400	72.800	6.320	11.400	2.962
06/05/19 23:45:00	1003.750	69.570	8.487	4.740	2.876	7.280	-59.500	13.300	2.300	73.700	6.410	11.300	2.970
06/06/19 00:00:00	1003.250	69.440	8.482	4.740	2.869	7.260	-58.500	20.000	3.400	72.900	6.340	11.400	2.968
06/06/19 00:15:00	1003.450	69.290	8.474	4.730	2.847	7.230	-57.200	15.900	2.600	71.400	6.230	11.400	2.944
06/06/19 00:30:00	1003.250	68.900	8.446	4.720	2.806	7.210	-56.600	13.300	3.000	59.300	5.190	11.400	2.905
06/06/19 00:45:00	1003.350	68.360	8.437	4.710	2.758	7.190	-55.700	6.000	1.600	46.200	4.070	11.400	2.856
06/06/19 01:00:00	1002.850	67.410	8.401	4.690	2.703	7.110	-51.800	4.100	1.700	36.500	3.250	11.300	2.807
06/06/19 01:15:00	1002.750	67.110	8.357	4.670	2.636	7.070	-50.000	8.700	2.200	35.700	3.190	11.300	2.741
06/06/19 01:30:00	1002.450	67.130	8.355	4.660	2.573	7.120	-52.400	6.400	2.600	46.100	4.110	11.300	2.681
06/06/19 01:45:00	1002.650	67.100	8.329	4.650	2.499	7.080	-50.500	4.400	1.800	28.800	2.580	11.300	2.605
06/06/19 02:00:00	1002.450	66.860	8.308	4.640	2.408	7.050	-49.300	2.200	2.100	28.400	2.540	11.400	2.516
06/06/19 02:15:00	1002.550	66.920	8.313	4.640	2.296	7.090	-51.000	12.700	2.700	40.800	3.650	11.300	2.403
06/06/19 02:30:00	1002.050	67.470	8.280	4.620	2.202	7.060	-49.700	2.700	2.700	30.500	2.720	11.300	2.314
06/06/19 02:45:00	1002.150	67.680	8.254	4.600	2.118	7.020	-47.800	4.200	1.100	25.000	2.220	11.400	2.229
06/06/19 03:00:00	1002.450	67.860	8.224	4.580	2.042	7.000	-46.900	7.600	1.400	22.500	2.000	11.300	2.150
06/06/19 03:15:00	1002.050	68.080	8.184	4.560	1.980	7.020	-47.600	8.600	1.900	25.000	2.210	11.300	2.092
06/06/19 03:30:00	1002.050	68.200	8.169	4.550	1.914	7.030	-48.100	9.800	1.900	27.100	2.390	11.400	2.026
06/06/19 03:45:00	1002.350	68.260	8.215	4.580	1.857	7.100	-51.600	15.700	2.700	60.300	5.320	11.400	1.966
06/06/19 04:00:00	1002.450	68.330	8.220	4.580	1.793	7.120	-52.100	16.000	2.000	61.600	5.430	11.300	1.901
06/06/19 04:15:00	1002.150	68.320	8.223	4.580	1.724	7.120	-52.200	14.600	2.700	51.700	4.560	11.300	1.835
06/06/19 04:30:00	1002.450	68.300	8.182	4.560	1.663	7.100	-51.300	12.100	2.200	49.000	4.320	11.400	1.771
06/06/19 04:45:00	1002.250	68.290	8.163	4.550	1.605	7.120	-52.400	11.800	2.900	51.300	4.520	11.300	1.715
06/06/19 05:00:00	1002.450	68.390	8.155	4.540	1.549	7.110	-51.800	8.100	2.600	41.500	3.660	11.400	1.657
06/06/19 05:15:00	1002.650	68.520	8.151	4.540	1.509	7.130	-52.800	11.100	2.600	59.400	5.230	11.300	1.615
06/06/19 05:30:00	1002.450	68.590	8.180	4.560	1.477	7.180	-55.100	12.300	3.000	64.600	5.680	11.300	1.585
06/06/19 05:45:00	1002.450	68.850	8.490	4.740	1.458	7.290	-60.300	15.500	2.200	73.500	6.440	11.400	1.566
06/06/19 06:00:00	1002.450	68.890	8.481	4.740	1.447	7.300	-60.600	14.700	3.000	73.300	6.420	11.400	1.555
06/06/19 06:15:00	1002.950	68.480	8.461	4.720	1.434	7.300	-60.600	15.600	2.700	73.800	6.490	11.400	1.537
06/06/19 06:30:00	1002.850	68.220	8.407	4.690	1.437	7.260	-58.700	13.100	2.600	73.700	6.500	11.300	1.541
06/06/19 06:45:00	1002.650	68.160	8.372	4.670	1.451	7.230	-57.500	10.500	2.600	72.600	6.410	11.300	1.557
06/06/19 07:00:00	1002.850	68.260	8.327	4.650	1.474	7.220	-56.800	12.000	3.300	72.100	6.360	11.400	1.578
06/06/19 07:15:00	1002.950	68.380	8.308	4.630	1.503	7.240	-57.800	14.300	2.800	73.200	6.450	11.400	1.606
06/06/19 07:30:00	1002.850	68.450	8.259	4.600	1.549	7.250	-58.300	10.300	2.800	74.400	6.550	11.400	1.653
06/06/19 07:45:00	1003.250	68.570	8.249	4.600	1.598	7.260	-58.800	11.100	2.300	75.200	6.620	11.400	1.697
06/06/19 08:00:00	1002.850	68.710	8.244	4.590	1.659	7.270	-59.100	11.900	3.100	74.900	6.580	11.400	1.763
06/06/19 08:15:00	1003.250	69.130	8.269	4.610	1.729	7.270	-59.000	14.500	3.400	75.000	6.550	11.300	1.828
06/06/19 08:30:00	1002.850	69.150	8.278	4.610	1.809	7.280	-59.900	15.100	3.400	75.000	6.560	11.400	1.913
06/06/19 08:45:00	1003.450	69.750	8.341	4.650	1.891	7.310	-60.900	42.600	4.200	79.700	6.920	11.400	1.988
06/06/19 09:00:00	1003.250	69.300	8.135	4.530	1.967	7.350	-62.900	28.400	3.400	80.700	7.040	11.400	2.066
06/06/19 09:15:00	1003.350	69.310	8.085	4.500	2.039	7.360	-63.500	27.900	3.500	80.800	7.050	11.300	2.137
06/06/19 09:30:00	1003.650	69.610	8.050	4.480	2.103	7.390	-64.500	34.500	4.100	82.100	7.150	11.400	2.198
06/06/19 09:45:00	1003.850	69.960	8.057	4.480	2.169	7.400	-65.000	28.900	3.600	82.000	7.110	11.300	2.262
06/06/19 10:00:00	1003.650	70.290	8.079	4.490	2.237	7.380	-64.400	23.000	4.200	82.200	7.100	11.400	2.332
06/06/19 10:15:00	1003.950	70.550	8.097	4.500	2.306	7.370	-64.100	20.000	2.600	83.000	7.150	11.400	2.398
06/06/19 10:30:00	1003.650	70.730	8.102	4.510	2.377	7.390	-65.000	19.500	3.600	83.700	7.200	11.300	2.472
06/06/19 10:45:00	1004.350	70.820	8.096	4.500	2.445	7.400	-65.200	22.100	3.600	83.200	7.150	11.400	2.533
06/06/19 11:00:00	1004.450	70.810	8.106	4.510	2.514	7.400	-65.400	20.400	3.500	83.600	7.180	11.400	2.601
06/06/19 11:15:00	1004.650	70.730	8.145	4.530	2.559	7.370	-64.000	20.400	3.200	79.800	6.860	11.300	2.644
06/06/19 11:30:00	1004.450	70.620	8.191	4.560	2.593	7.400	-65.200	20.400	3.500	81.000	6.970	11.400	2.680
06/06/19 11:45:00	1004.750	70.730	8.228	4.580	2.616	7.390	-64.900	18.100	2.400	81.400	6.990	11.300	2.700
06/06/19 12:00:00	1004.850	70.680	8.299	4.620	2.624	7.400	-65.200	14.900	3.000	80.700	6.940	11.400	2.707
06/06/19 12:15:00	1005.050	70.450	8.353	4.660	2.633	7.380	-64.200	16.000	3.100	78.600	6.770	11.400	2.714
06/06/19 12:30:00	1004.850	70.500	8.356	4.660	2.621	7.380	-64.200	15.500	3.900	78.400	6.750	11.400	2.704
06/06/19 12:45:00	1005.250	70.520	8.226	4.580	2.606	7.420	-65.900	15.700	3.400	80.000	6.890	11.400	2.685
06/06/19 13:00:00	1004.850	70.440	8.170	4.550	2.572	7.420	-66.000	15.200	3.100	78.900	6.800	11.300	2.655
06/06/19 13:15:00	1005.150	70.240	8.200	4.570	2.530	7.420	-66.100	16.200	3.400	77.800	6.720	11.300	2.610
06/06/19 13:30:00	1004.850	69.490	8.121	4.520	2.479	7.450	-67.700	19.500	3.500	77.600	6.760	11.400	2.562
06/06/19 13:45:00	1005.350	69.070	8.121	4.520	2.421	7.440	-66.900	18.300	3.300	77.300	6.770	11.400	2.499
06/06/19 14:00:00	1004.850	68.750	8.062	4.490	2.351	7.460	-67.700	14.000	2.200	76.700	6.740	11.400	2.434
06/06/19 14:15:00	1005.050	68.130	8.041	4.470	2.266	7.420	-65.900	14.600	2.600	75.500	6.680	11.400	2.347
06/06/19 14:30:00	1004.850	68.700	7.985	4.440	2.191	7.430	-66.500	17.200	3.400	77.400	6.800	11.400	2.274
06/06/19 14:45:00	1005.150	69.490	7.954	4.420	2.110	7.490	-69.400	22.300	4.300	81.100	7.070	11.400	2.190
06/06/19 15:00:00	1005.250	69.740	7.968	4.430	2.022	7.460	-67.900	14.800	4.400	80.200	6.970	11.300	2.101
06/06/19 15:15:00	1005.350	69.870	7.916	4.400	1.941	7.440	-67.000	16.400	3.700	81.600	7.080	11.400	2.019
06/06/19 15:30:00	1005.250	70.140	7.924	4.400	1.862	7.430	-66.500	11.500	3.900	80.500	6.970	11.400	1.941
06/06/19 15:45:00	1005.550	70.260	7.936	4.410	1.796	7.430	-66.600	12.100	3.500	81.300	7.030	11.400	1.872
06/06/19 16:00:00	1005.250	70.530	7.973	4.430	1.731	7.450	-67.400	9.200	3.900	82.000	7.070	11.400	1.810
06/06/19 16:15:00	1005.450	70.590	7.968	4.430	1.674	7.440	-67.100	9.600	3.400	81.200	6.990	11.400	1.751
06/06/19 16:30:00	1005.650	70.700	7.986	4.440	1.611	7.420	-66.200	7.900	4.700	81.400	7.000	11.300	1.686
06/06/19 16:45:00	1005.550	70.810	7.990	4.440	1.555	7.480	-68.700	12.100	4.500	83.900	7.210	11.400	1.631
06/06/19 17:00:00	1005.250	70.840	7.940	4.410	1.499	7.450	-67.700	10.100	5.000	84.000	7.220	11.300	1.578
06/06/19 17:15:00	1006.050	70.930	7.922	4.400	1.454	7.440	-66.900	9.300	5.300	82.700	7.100	11.300	1.525
06/06/19 17:30:00	1006.050	71.100	7.870	4.370	1.424	7.540	-71.700	13.000	5.900	86.900	7.450	11.400	1.495
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 17:45:00	1005.850	71.160	7.879	4.370	1.406	7.560	-72.500	10.600	5.600	86.800	7.430	11.400	1.479
06/06/19 18:00:00	1006.050	71.190	7.883	4.370	1.398	7.550	-72.000	10.900	6.200	87.600	7.500	11.300	1.469
06/06/19 18:15:00	1006.350	71.210	7.879	4.370	1.407	7.540	-71.500	8.400	6.100	88.500	7.570	11.400	1.475
06/06/19 18:30:00	1006.450	71.340	7.867	4.360	1.419	7.550	-72.200	10.100	6.300	90.400	7.720	11.400	1.486
06/06/19 18:45:00	1006.450	71.300	7.864	4.360	1.447	7.520	-70.800	7.800	6.300	90.500	7.740	11.300	1.514
06/06/19 19:00:00	1006.850	71.270	7.818	4.340	1.496	7.480	-68.900	9.600	6.600	90.100	7.710	11.300	1.559
06/06/19 19:15:00	1006.750	70.930	7.649	4.240	1.556	7.410	-65.800	10.300	7.600	86.100	7.400	11.300	1.620
06/06/19 19:30:00	1007.250	70.980	7.634	4.230	1.634	7.350	-63.100	13.600	6.900	86.000	7.390	11.400	1.693
06/06/19 19:45:00	1007.050	71.160	7.773	4.310	1.716	7.330	-61.900	22.000	7.800	87.500	7.500	11.400	1.777
06/06/19 20:00:00	1007.250	71.550	7.668	4.250	1.795	7.360	-63.600	23.200	9.100	92.400	7.890	11.400	1.854
06/06/19 20:15:00	1007.450	71.160	7.778	4.310	1.882	7.380	-64.300	21.400	7.600	88.300	7.570	11.400	1.939
06/06/19 20:30:00	1007.650	71.290	7.731	4.280	1.961	7.380	-64.200	27.900	8.300	88.100	7.540	11.300	2.016
06/06/19 20:45:00	1008.050	71.280	7.721	4.280	2.046	7.390	-65.000	34.400	8.700	88.800	7.600	11.300	2.096
06/06/19 21:00:00	1008.050	70.880	7.751	4.300	2.127	7.350	-63.000	27.500	6.700	85.100	7.310	11.400	2.177
06/06/19 21:15:00	1008.250	70.730	7.813	4.330	2.205	7.330	-62.000	35.900	5.800	83.700	7.210	11.300	2.253
06/06/19 21:30:00	1008.050	70.630	7.794	4.320	2.289	7.310	-61.100	26.200	6.000	83.300	7.180	11.300	2.339
06/06/19 21:45:00	1008.350	70.650	7.818	4.340	2.373	7.290	-60.000	28.900	5.900	83.300	7.180	11.400	2.420
06/06/19 22:00:00	1008.450	70.730	7.769	4.310	2.451	7.270	-59.400	25.700	5.200	83.100	7.150	11.400	2.497
06/06/19 22:15:00	1008.450	70.920	7.804	4.330	2.527	7.310	-61.100	20.000	5.300	82.300	7.070	11.400	2.573
06/06/19 22:30:00	1008.450	70.950	7.817	4.340	2.591	7.320	-61.400	20.600	4.800	80.900	6.950	11.300	2.637
06/06/19 22:45:00	1008.450	70.960	7.824	4.340	2.652	7.310	-61.000	18.600	5.000	80.500	6.910	11.300	2.698
06/06/19 23:00:00	1008.450	70.940	7.839	4.350	2.705	7.310	-60.900	19.800	4.700	80.800	6.940	11.300	2.751
06/06/19 23:15:00	1008.550	70.920	7.848	4.350	2.754	7.300	-60.600	21.200	4.600	79.700	6.840	11.300	2.799
06/06/19 23:30:00	1008.850	70.960	7.861	4.360	2.792	7.310	-60.900	18.700	4.800	78.400	6.730	11.300	2.834
06/06/19 23:45:00	1008.750	70.840	7.890	4.380	2.824	7.300	-60.500	16.100	5.400	77.400	6.650	11.300	2.867
06/07/19 00:00:00	1008.850	70.710	7.904	4.390	2.850	7.310	-61.200	15.500	4.100	78.800	6.780	11.400	2.892
06/07/19 00:15:00	1009.050	70.720	7.903	4.390	2.865	7.310	-61.100	14.800	3.600	76.800	6.610	11.300	2.905
06/07/19 00:30:00	1008.850	70.740	7.914	4.390	2.871	7.280	-59.500	12.200	4.800	75.600	6.500	11.300	2.913
06/07/19 00:45:00	1008.950	70.810	7.944	4.410	2.868	7.260	-58.800	14.400	4.200	75.500	6.490	11.400	2.909
06/07/19 01:00:00	1008.850	70.850	7.962	4.420	2.855	7.240	-57.700	10.400	4.300	71.400	6.130	11.300	2.897
06/07/19 01:15:00	1008.750	70.810	7.947	4.410	2.831	7.230	-57.300	11.900	3.800	73.400	6.310	11.400	2.874
06/07/19 01:30:00	1008.850	70.480	7.925	4.400	2.800	7.220	-57.000	18.900	4.600	68.800	5.930	11.300	2.842
06/07/19 01:45:00	1008.850	69.760	7.904	4.390	2.762	7.180	-55.200	24.000	2.600	47.700	4.150	11.400	2.804
06/07/19 02:00:00	1008.450	68.960	7.868	4.370	2.714	7.150	-53.900	27.200	2.300	40.100	3.520	11.300	2.760
06/07/19 02:15:00	1008.750	68.850	7.858	4.360	2.651	7.180	-55.300	24.000	4.900	57.400	5.040	11.300	2.694
06/07/19 02:30:00	1008.850	68.780	7.822	4.340	2.584	7.110	-51.900	3.900	2.900	25.000	2.200	11.300	2.626
06/07/19 02:45:00	1008.850	68.760	7.793	4.330	2.496	7.030	-48.300	-0.600	1.600	21.400	1.880	11.300	2.538
06/07/19 03:00:00	1008.850	68.210	7.793	4.330	2.404	7.020	-47.700	-0.300	2.000	21.700	1.920	11.300	2.446
06/07/19 03:15:00	1008.850	68.140	7.772	4.310	2.317	7.000	-46.800	-1.000	1.600	19.900	1.760	11.300	2.359
06/07/19 03:30:00	1008.850	68.690	7.747	4.300	2.234	6.990	-46.500	-0.900	1.500	14.900	1.310	11.400	2.276
06/07/19 03:45:00	1009.150	68.930	7.741	4.290	2.156	6.990	-46.100	0.600	2.000	14.300	1.250	11.400	2.195
06/07/19 04:00:00	1009.250	69.110	7.735	4.290	2.083	6.980	-45.900	0.200	1.500	16.600	1.450	11.300	2.121
06/07/19 04:15:00	1009.350	69.130	7.728	4.290	2.014	6.980	-45.900	5.100	1.600	15.000	1.320	11.400	2.051
06/07/19 04:30:00	1009.650	69.210	7.724	4.280	1.945	6.970	-45.300	0.300	1.600	14.900	1.310	11.400	1.979
06/07/19 04:45:00	1009.950	69.250	7.960	4.420	1.877	7.170	-54.700	18.700	6.100	71.200	6.230	11.300	1.908
06/07/19 05:00:00	1010.050	69.300	7.912	4.400	1.816	7.160	-54.100	11.100	3.400	57.800	5.050	11.400	1.846
06/07/19 05:15:00	1010.150	69.320	7.778	4.320	1.749	7.070	-50.200	8.700	3.600	51.900	4.540	11.400	1.778
06/07/19 05:30:00	1010.450	69.450	7.731	4.290	1.703	7.060	-49.600	11.800	4.000	40.800	3.560	11.400	1.729
06/07/19 05:45:00	1010.350	69.480	7.941	4.410	1.651	7.240	-58.000	12.800	4.200	69.600	6.070	11.300	1.678
06/07/19 06:00:00	1010.450	69.460	7.941	4.410	1.607	7.260	-58.700	13.400	4.400	71.400	6.230	11.300	1.633
06/07/19 06:15:00	1010.750	69.430	7.985	4.440	1.568	7.350	-62.700	13.400	4.300	76.300	6.650	11.400	1.591
06/07/19 06:30:00	1010.850	69.410	7.987	4.440	1.543	7.370	-63.800	12.800	4.900	75.500	6.580	11.300	1.565
06/07/19 06:45:00	1010.950	69.220	7.984	4.440	1.524	7.330	-61.900	12.300	4.300	73.600	6.440	11.400	1.545
06/07/19 07:00:00	1010.850	69.250	7.983	4.440	1.514	7.310	-61.000	14.900	4.500	76.500	6.680	11.400	1.536
06/07/19 07:15:00	1011.150	69.350	8.007	4.450	1.520	7.330	-61.900	13.700	5.500	75.400	6.580	11.400	1.539
06/07/19 07:30:00	1011.250	69.370	7.990	4.440	1.530	7.350	-63.000	14.900	4.900	76.700	6.690	11.300	1.548
06/07/19 07:45:00	1010.850	69.340	7.921	4.400	1.558	7.330	-61.800	14.900	4.900	76.500	6.680	11.400	1.580
06/07/19 08:00:00	1010.850	69.450	7.885	4.380	1.602	7.310	-60.900	19.200	5.000	76.600	6.680	11.300	1.624
06/07/19 08:15:00	1010.550	69.550	7.875	4.370	1.656	7.290	-60.300	26.200	6.000	77.500	6.750	11.300	1.681
06/07/19 08:30:00	1010.850	69.650	7.852	4.360	1.716	7.300	-60.500	23.100	5.700	77.500	6.740	11.300	1.738
06/07/19 08:45:00	1010.850	69.690	7.855	4.360	1.777	7.270	-59.100	20.000	5.000	76.900	6.690	11.300	1.799
06/07/19 09:00:00	1010.850	69.720	7.833	4.350	1.841	7.300	-60.600	16.900	5.500	76.600	6.660	11.300	1.863
06/07/19 09:15:00	1011.050	70.030	7.806	4.330	1.908	7.350	-62.800	19.900	5.900	80.200	6.960	11.300	1.928
06/07/19 09:30:00	1011.250	70.540	7.888	4.380	1.977	7.350	-62.800	35.400	6.100	83.400	7.190	11.300	1.995
06/07/19 09:45:00	1010.950	70.720	7.678	4.250	2.051	7.420	-66.000	26.100	5.800	83.700	7.210	11.300	2.072
06/07/19 10:00:00	1010.850	70.770	7.627	4.220	2.123	7.470	-68.500	26.200	6.200	84.800	7.300	11.300	2.145
06/07/19 10:15:00	1011.350	70.960	7.626	4.220	2.193	7.510	-70.200	25.200	6.800	86.800	7.460	11.300	2.210
06/07/19 10:30:00	1011.250	71.050	7.596	4.200	2.258	7.530	-71.200	56.400	7.900	86.500	7.430	11.300	2.276
06/07/19 10:45:00	1011.350	71.190	7.583	4.200	2.322	7.580	-73.600	30.000	7.200	88.100	7.550	11.400	2.339
06/07/19 11:00:00	1010.850	71.340	7.613	4.210	2.382	7.560	-72.700	27.600	5.900	87.100	7.450	11.300	2.404
06/07/19 11:15:00	1011.450	71.440	7.652	4.240	2.445	7.520	-70.600	26.800	6.400	87.200	7.450	11.400	2.461
06/07/19 11:30:00	1011.250	72.030	7.862	4.360	2.500	7.480	-68.900	21.200	6.400	89.600	7.600	11.400	2.518
06/07/19 11:45:00	1011.650	72.290	8.030	4.460	2.556	7.510	-70.200	23.100	6.700	90.600	7.660	11.300	2.570
06/07/19 12:00:00	1011.650	71.990	7.980	4.430	2.601	7.490	-69.600	26.000	6.800	89.800	7.630	11.400	2.615
06/07/19 12:15:00	1011.450	71.990	7.936	4.400	2.639	7.510	-70.100	21.900	7.400	90.100	7.650	11.400	2.655
06/07/19 12:30:00	1011.250	72.040	7.938	4.400	2.663	7.510	-70.300	24.000	6.900	90.100	7.650	11.400	2.681
06/07/19 12:45:00	1010.950	71.930	7.895	4.380	2.678	7.520	-70.800	22.000	7.000	89.500	7.600	11.300	2.699
06/07/19 13:00:00	1010.850	71.870	7.845	4.350	2.690	7.530	-71.300	22.800	8.400	90.400	7.690	11.400	2.712
06/07/19 13:15:00	1011.050	71.790	7.834	4.340	2.693	7.520	-70.800	18.800	7.200	88.100	7.500	11.400	2.713
06/07/19 13:30:00	1010.850	71.870	7.818	4.330	2.687	7.500	-69.800	17.100	7.800	88.400	7.520	11.300	2.709
06/07/19 13:45:00	1010.550	71.700	7.747	4.290	2.672	7.490	-69.200	15.600	7.100	87.200	7.430	11.400	2.697
06/07/19 14:00:00	1010.450	71.650	7.745	4.290	2.643	7.480	-69.000	12.500	7.400	87.100	7.420	11.400	2.669
06/07/19 14:15:00	1010.650	71.480	7.740	4.290	2.604	7.460	-68.000	14.200	7.800	85.200	7.270	11.300	2.628
06/07/19 14:30:00	1010.450	71.330	7.748	4.290	2.566	7.450	-67.500	15.100	7.400	82.700	7.080	11.400	2.592
06/07/19 14:45:00	1010.450	70.910	7.617	4.220	2.515	7.450	-67.500	13.900	6.100	81.200	6.980	11.300	2.541
06/07/19 15:00:00	1010.450	70.330	7.498	4.150	2.453	7.460	-68.200	12.900	4.700	79.800	6.910	11.400	2.479
06/07/19 15:15:00	1010.450	69.760	7.447	4.120	2.381	7.470	-68.500	13.300	5.400	77.600	6.760	11.300	2.407
06/07/19 15:30:00	1010.450	69.500	7.478	4.140	2.303	7.460	-67.900	12.900	5.200	76.800	6.710	11.400	2.329
06/07/19 15:45:00	1010.450	70.130	7.446	4.120	2.229	7.490	-69.200	14.200	5.700	81.800	7.090	11.300	2.255
06/07/19 16:00:00	1010.450	70.680	7.407	4.090	2.152	7.530	-71.000	15.500	6.800	83.700	7.220	11.500	2.178
06/07/19 16:15:00	1010.550	70.980	7.391	4.080	2.075	7.550	-71.900	12.300	6.600	85.400	7.340	11.300	2.100
06/07/19 16:30:00	1010.450	71.120	7.374	4.070	2.009	7.550	-72.100	12.700	6.400	83.600	7.180	11.300	2.035
06/07/19 16:45:00	1010.650	71.230	7.309	4.030	1.949	7.500	-70.000	12.500	7.400	84.100	7.210	11.400	1.973
06/07/19 17:00:00	1010.850	71.260	7.352	4.060	1.884	7.450	-67.700	9.900	6.900	85.300	7.310	11.300	1.906
06/07/19 17:15:00	1010.950	71.260	7.405	4.090	1.818	7.450	-67.700	9.200	7.200	80.000	6.860	11.300	1.839
06/07/19 17:30:00	1010.850	71.660	7.390	4.080	1.763	7.500	-69.700	9.700	7.400	79.800	6.810	11.300	1.785
